trial,efficiency,steps,coverage_pct,agents,repulsion_g
821,1.802264,53,95.52,300,2
822,1.865882,51,95.16,300,2
823,1.485000,64,95.04,300,2
824,1.762963,54,95.20,300,2
825,1.509206,63,95.08,300,2
826,1.836154,52,95.48,300,2
827,2.112889,45,95.08,300,2
828,2.073913,46,95.40,300,2
829,1.768889,54,95.52,300,2
830,1.866667,51,95.20,300,2
831,1.559344,61,95.12,300,2
832,1.561311,61,95.24,300,2
833,1.583333,60,95.00,300,2
834,1.614915,59,95.28,300,2
835,1.640690,58,95.16,300,2
836,1.728727,55,95.08,300,2
837,2.067826,46,95.12,300,2
838,1.872941,51,95.52,300,2
839,2.112000,45,95.04,300,2
840,1.830000,52,95.16,300,2
841,1.639310,58,95.08,300,2
842,1.489375,64,95.32,300,2
843,1.864314,51,95.08,300,2
844,1.584667,60,95.08,300,2
845,1.535484,62,95.20,300,2
846,2.023830,47,95.12,300,2
847,1.728000,55,95.04,300,2
848,1.730909,55,95.20,300,2
849,1.759259,54,95.00,300,2
850,2.164545,44,95.24,300,2
851,1.563279,61,95.36,300,2
852,1.639310,58,95.08,300,2
853,1.900000,50,95.00,300,2
854,1.727273,55,95.00,300,2
855,1.641379,58,95.20,300,2
856,1.536129,62,95.24,300,2
857,1.674386,57,95.44,300,2
858,1.733818,55,95.36,300,2
859,1.484375,64,95.00,300,2
860,1.638621,58,95.04,300,2
861,1.730182,55,95.16,300,2
862,1.980833,48,95.08,300,2
863,1.700000,56,95.20,300,2
864,1.870588,51,95.40,300,2
865,1.794717,53,95.12,300,2
866,1.833077,52,95.32,300,2
867,1.793208,53,95.04,300,2
868,1.589333,60,95.36,300,2
869,2.027234,47,95.28,300,2
870,1.700000,56,95.20,300,2
871,1.668070,57,95.08,300,2
872,1.672982,57,95.36,300,2
873,1.794717,53,95.12,300,2
874,2.112889,45,95.08,300,2
875,1.736000,55,95.48,300,2
876,1.642069,58,95.24,300,2
877,1.900000,50,95.00,300,2
878,1.827692,52,95.04,300,2
879,2.160000,44,95.04,300,2
880,1.730909,55,95.20,300,2
881,1.798491,53,95.32,300,2
882,1.760741,54,95.08,300,2
883,1.509841,63,95.12,300,2
884,1.512381,63,95.28,300,2
885,1.981667,48,95.12,300,2
886,1.733091,55,95.32,300,2
887,1.733091,55,95.32,300,2
888,1.946939,49,95.40,300,2
889,1.697857,56,95.08,300,2
890,1.829231,52,95.12,300,2
891,1.667368,57,95.04,300,2
892,1.667368,57,95.04,300,2
893,2.112889,45,95.08,300,2
894,1.588000,60,95.28,300,2
895,1.940408,49,95.08,300,2
896,1.759259,54,95.00,300,2
897,1.793208,53,95.04,300,2
898,1.588000,60,95.28,300,2
899,1.794717,53,95.12,300,2
900,1.908000,50,95.40,300,2
901,1.611525,59,95.08,300,2
902,1.405882,68,95.60,300,2
903,1.378551,69,95.12,300,2
904,1.760000,54,95.04,300,2
905,1.705714,56,95.52,300,2
906,1.760000,54,95.04,300,2
907,2.112000,45,95.04,300,2
908,1.904800,50,95.24,300,2
909,1.730182,55,95.16,300,2
910,1.765926,54,95.36,300,2
911,1.900000,50,95.00,300,2
912,1.863529,51,95.04,300,2
913,1.864314,51,95.08,300,2
914,1.586667,60,95.20,300,2
915,1.613559,59,95.20,300,2
916,1.612203,59,95.12,300,2
917,1.666667,57,95.00,300,2
918,1.640690,58,95.16,300,2
919,1.697143,56,95.04,300,2
920,1.980833,48,95.08,300,2
921,2.027234,47,95.28,300,2
922,1.799245,53,95.36,300,2
923,1.730909,55,95.20,300,2
924,1.760000,54,95.04,300,2
925,1.865098,51,95.12,300,2
926,1.486250,64,95.12,300,2
927,1.491250,64,95.44,300,2
928,2.065217,46,95.00,300,2
929,1.461538,65,95.00,300,2
930,1.700714,56,95.24,300,2
931,1.614237,59,95.24,300,2
932,1.900800,50,95.04,300,2
933,1.667368,57,95.04,300,2
934,1.938776,49,95.00,300,2
935,1.826923,52,95.00,300,2
936,2.069565,46,95.20,300,2
937,1.865882,51,95.16,300,2
938,1.835385,52,95.44,300,2
939,1.729455,55,95.12,300,2
940,1.588000,60,95.28,300,2
941,1.829231,52,95.12,300,2
942,1.862745,51,95.00,300,2
943,2.111111,45,95.00,300,2
944,1.535484,62,95.20,300,2
945,1.794717,53,95.12,300,2
946,1.610847,59,95.04,300,2
947,1.610847,59,95.04,300,2
948,2.068696,46,95.16,300,2
949,1.798491,53,95.32,300,2
950,1.696429,56,95.00,300,2
951,1.947755,49,95.44,300,2
952,1.700000,56,95.20,300,2
953,1.760741,54,95.08,300,2
954,1.614237,59,95.24,300,2
955,1.586000,60,95.16,300,2
956,1.591333,60,95.48,300,2
957,2.111111,45,95.00,300,2
958,1.900000,50,95.00,300,2
959,1.728727,55,95.08,300,2
960,1.764444,54,95.28,300,2
961,1.762963,54,95.20,300,2
962,1.490000,64,95.36,300,2
963,1.729455,55,95.12,300,2
964,1.792453,53,95.00,300,2
965,1.863529,51,95.04,300,2
966,1.560656,61,95.20,300,2
967,1.611525,59,95.08,300,2
968,1.584000,60,95.04,300,2
969,1.944490,49,95.28,300,2
970,1.728727,55,95.08,300,2
971,1.728727,55,95.08,300,2
972,1.829231,52,95.12,300,2
973,1.832308,52,95.28,300,2
974,1.797736,53,95.28,300,2
975,1.670175,57,95.20,300,2
976,1.761481,54,95.12,300,2
977,2.030638,47,95.44,300,2
978,1.793962,53,95.08,300,2
979,1.797736,53,95.28,300,2
980,1.900800,50,95.04,300,2
981,1.727273,55,95.00,300,2
982,1.614237,59,95.24,300,2
983,1.669474,57,95.16,300,2
984,1.559344,61,95.12,300,2
985,1.637931,58,95.00,300,2
986,1.793208,53,95.04,300,2
987,1.668772,57,95.12,300,2
988,2.113778,45,95.12,300,2
989,1.949388,49,95.52,300,2
990,1.560656,61,95.20,300,2
991,1.794717,53,95.12,300,2
992,1.637931,58,95.00,300,2
993,1.830000,52,95.16,300,2
994,1.908000,50,95.40,300,2
995,1.610169,59,95.00,300,2
996,1.988333,48,95.44,300,2
997,1.985000,48,95.28,300,2
998,1.532903,62,95.04,300,2
999,1.638621,58,95.04,300,2
1000,1.287027,74,95.24,300,2
1001,1.828462,52,95.08,300,2
1002,1.830769,52,95.20,300,2
1003,1.668772,57,95.12,300,2
1004,1.584000,60,95.04,300,2
1005,1.763704,54,95.24,300,2
1006,1.835385,52,95.44,300,2
1007,1.863529,51,95.04,300,2
1008,1.759259,54,95.00,300,2
1009,1.759259,54,95.00,300,2
1010,1.765926,54,95.36,300,2
1011,1.377391,69,95.04,300,2
1012,1.903200,50,95.16,300,2
1013,1.827692,52,95.04,300,2
1014,1.734545,55,95.40,300,2
1015,1.590000,60,95.40,300,2
1016,1.980000,48,95.04,300,2
1017,1.864314,51,95.08,300,2
1018,1.644138,58,95.36,300,2
1019,2.115556,45,95.20,300,2
1020,1.759259,54,95.00,300,2
1021,1.904800,50,95.24,300,2
1022,1.485625,64,95.08,300,2
1023,1.668772,57,95.12,300,2
1024,1.869804,51,95.36,300,2
1025,1.508571,63,95.04,300,2
1026,1.729455,55,95.12,300,2
1027,2.021277,47,95.00,300,2
1028,1.533548,62,95.08,300,2
1029,1.700000,56,95.20,300,2
1030,1.836923,52,95.52,300,2
1031,1.866667,51,95.20,300,2
1032,1.829231,52,95.12,300,2
1033,1.486250,64,95.12,300,2
1034,1.869804,51,95.36,300,2
1035,1.702143,56,95.32,300,2
1036,1.865882,51,95.16,300,2
1037,1.696429,56,95.00,300,2
1038,1.980833,48,95.08,300,2
1039,1.869020,51,95.32,300,2
1040,1.484375,64,95.00,300,2
1041,1.700000,56,95.20,300,2
1042,1.701429,56,95.28,300,2
1043,1.729455,55,95.12,300,2
1044,1.533548,62,95.08,300,2
1045,1.989167,48,95.48,300,2
1046,1.379710,69,95.20,300,2
1047,1.697143,56,95.04,300,2
1048,1.610847,59,95.04,300,2
1049,1.643448,58,95.32,300,2
1050,1.901600,50,95.08,300,2
1051,1.831538,52,95.24,300,2
1052,1.615593,59,95.32,300,2
1053,1.908800,50,95.44,300,2
1054,1.827692,52,95.04,300,2
1055,1.764444,54,95.28,300,2
1056,1.696429,56,95.00,300,2
1057,1.639310,58,95.08,300,2
1058,2.022979,47,95.08,300,2
1059,1.794717,53,95.12,300,2
1060,1.901600,50,95.08,300,2
1061,1.942857,49,95.20,300,2
1062,1.511111,63,95.20,300,2
1063,1.865882,51,95.16,300,2
1064,1.558689,61,95.08,300,2
1065,1.982500,48,95.16,300,2
1066,1.728000,55,95.04,300,2
1067,1.829231,52,95.12,300,2
1068,1.699286,56,95.16,300,2
1069,1.615593,59,95.32,300,2
1070,1.979167,48,95.00,300,2
1071,1.703571,56,95.40,300,2
1072,1.946939,49,95.40,300,2
1073,1.830769,52,95.20,300,2
1074,1.637931,58,95.00,300,2
1075,1.904000,50,95.20,300,2
1076,1.675088,57,95.48,300,2
1077,1.793962,53,95.08,300,2
1078,1.673684,57,95.40,300,2
1079,1.639310,58,95.08,300,2
1080,1.535484,62,95.20,300,2
1081,1.697143,56,95.04,300,2
1082,2.167273,44,95.36,300,2
1083,1.830000,52,95.16,300,2
1084,1.612203,59,95.12,300,2
1085,1.833077,52,95.32,300,2
1086,2.028936,47,95.36,300,2
1087,1.642759,58,95.28,300,2
1088,1.699286,56,95.16,300,2
1089,1.943673,49,95.24,300,2
1090,1.760741,54,95.08,300,2
1091,1.829231,52,95.12,300,2
1092,1.612881,59,95.16,300,2
1093,1.867451,51,95.24,300,2
1094,1.611525,59,95.08,300,2
1095,1.828462,52,95.08,300,2
1096,1.584667,60,95.08,300,2
1097,1.938776,49,95.00,300,2
1098,1.830769,52,95.20,300,2
1099,1.561967,61,95.28,300,2
1100,2.067826,46,95.12,300,2
1101,1.508571,63,95.04,300,2
1102,1.834615,52,95.40,300,2
1103,1.867451,51,95.24,300,2
1104,1.733818,55,95.36,300,2
1105,2.021277,47,95.00,300,2
1106,1.900800,50,95.04,300,2
1107,1.862745,51,95.00,300,2
1108,1.762963,54,95.20,300,2
1109,1.508571,63,95.04,300,2
1110,1.795472,53,95.16,300,2
1111,2.024681,47,95.16,300,2
1112,1.796226,53,95.20,300,2
1113,1.796981,53,95.24,300,2
1114,1.793962,53,95.08,300,2
1115,1.697143,56,95.04,300,2
1116,1.900800,50,95.04,300,2
1117,1.794717,53,95.12,300,2
1118,1.735273,55,95.44,300,2
1119,1.762963,54,95.20,300,2
1120,1.696429,56,95.00,300,2
1121,1.795472,53,95.16,300,2
1122,1.828462,52,95.08,300,2
1123,1.939592,49,95.04,300,2
1124,1.615593,59,95.32,300,2
1125,1.941224,49,95.12,300,2
1126,1.826923,52,95.00,300,2
1127,1.618983,59,95.52,300,2
1128,1.943673,49,95.24,300,2
1129,1.902400,50,95.12,300,2
1130,1.761481,54,95.12,300,2
1131,1.834615,52,95.40,300,2
1132,1.799245,53,95.36,300,2
1133,2.171818,44,95.56,300,2
1134,1.939592,49,95.04,300,2
1135,1.699286,56,95.16,300,2
1136,1.591333,60,95.48,300,2
1137,1.699286,56,95.16,300,2
1138,1.903200,50,95.16,300,2
1139,1.670175,57,95.20,300,2
1140,1.903200,50,95.16,300,2
1141,1.612881,59,95.16,300,2
1142,1.511746,63,95.24,300,2
1143,1.615593,59,95.32,300,2
1144,1.610847,59,95.04,300,2
1145,1.462154,65,95.04,300,2
1146,1.377391,69,95.04,300,2
1147,1.586000,60,95.16,300,2
1148,1.638621,58,95.04,300,2
1149,1.727273,55,95.00,300,2
1150,1.486250,64,95.12,300,2
1151,1.558689,61,95.08,300,2
1152,2.022128,47,95.04,300,2
1153,1.697143,56,95.04,300,2
1154,1.732364,55,95.28,300,2
1155,1.585333,60,95.12,300,2
1156,1.760000,54,95.04,300,2
1157,1.760741,54,95.08,300,2
1158,1.871373,51,95.44,300,2
1159,1.439394,66,95.00,300,2
1160,1.666667,57,95.00,300,2
1161,1.558033,61,95.04,300,2
1162,1.591333,60,95.48,300,2
1163,2.028085,47,95.32,300,2
1164,1.911200,50,95.56,300,2
1165,1.733091,55,95.32,300,2
1166,1.867451,51,95.24,300,2
1167,1.760741,54,95.08,300,2
1168,1.728727,55,95.08,300,2
1169,2.029787,47,95.40,300,2
1170,1.799245,53,95.36,300,2
1171,1.985000,48,95.28,300,2
1172,1.728727,55,95.08,300,2
1173,1.610847,59,95.04,300,2
1174,1.904800,50,95.24,300,2
1175,1.613559,59,95.20,300,2
1176,1.987500,48,95.40,300,2
1177,1.900800,50,95.04,300,2
1178,1.764444,54,95.28,300,2
1179,1.466462,65,95.32,300,2
1180,1.942857,49,95.20,300,2
1181,1.558033,61,95.04,300,2
1182,2.022979,47,95.08,300,2
1183,1.903200,50,95.16,300,2
1184,1.586667,60,95.20,300,2
1185,1.441818,66,95.16,300,2
1186,2.024681,47,95.16,300,2
1187,1.558033,61,95.04,300,2
1188,1.589333,60,95.36,300,2
1189,1.796226,53,95.20,300,2
1190,1.900800,50,95.04,300,2
1191,1.793962,53,95.08,300,2
1192,1.765926,54,95.36,300,2
1193,1.463385,65,95.12,300,2
1194,2.034043,47,95.60,300,2
1195,1.736000,55,95.48,300,2
1196,2.022979,47,95.08,300,2
1197,2.118222,45,95.32,300,2
1198,1.507937,63,95.00,300,2
1199,1.560000,61,95.16,300,2
1200,1.865882,51,95.16,300,2
1201,1.728727,55,95.08,300,2
1202,1.830769,52,95.20,300,2
1203,1.794717,53,95.12,300,2
1204,1.669474,57,95.16,300,2
1205,2.030638,47,95.44,300,2
1206,1.559344,61,95.12,300,2
1207,1.697143,56,95.04,300,2
1208,1.727273,55,95.00,300,2
1209,1.865098,51,95.12,300,2
1210,1.837692,52,95.56,300,2
1211,1.829231,52,95.12,300,2
1212,1.584000,60,95.04,300,2
1213,1.697857,56,95.08,300,2
1214,1.509206,63,95.08,300,2
1215,1.642069,58,95.24,300,2
1216,1.828462,52,95.08,300,2
1217,2.073913,46,95.40,300,2
1218,1.669474,57,95.16,300,2
1219,1.697143,56,95.04,300,2
1220,1.442424,66,95.20,300,2
1221,1.793208,53,95.04,300,2
1222,1.732364,55,95.28,300,2
1223,1.942041,49,95.16,300,2
1224,1.666667,57,95.00,300,2
1225,1.836154,52,95.48,300,2
1226,1.980000,48,95.04,300,2
1227,2.112000,45,95.04,300,2
1228,1.701429,56,95.28,300,2
1229,1.945306,49,95.32,300,2
1230,1.585333,60,95.12,300,2
1231,1.764444,54,95.28,300,2
1232,1.903200,50,95.16,300,2
1233,1.559344,61,95.12,300,2
1234,1.980000,48,95.04,300,2
1235,1.669474,57,95.16,300,2
1236,1.792453,53,95.00,300,2
1237,1.765185,54,95.32,300,2
1238,1.698571,56,95.12,300,2
1239,2.031489,47,95.48,300,2
1240,2.027234,47,95.28,300,2
1241,1.508571,63,95.04,300,2
1242,1.583333,60,95.00,300,2
1243,1.862745,51,95.00,300,2
1244,1.938776,49,95.00,300,2
1245,1.464615,65,95.20,300,2
1246,2.113778,45,95.12,300,2
1247,1.869804,51,95.36,300,2
1248,1.946122,49,95.36,300,2
1249,1.985833,48,95.32,300,2
1250,2.162727,44,95.16,300,2
1251,1.610169,59,95.00,300,2
1252,1.672281,57,95.32,300,2
1253,1.667368,57,95.04,300,2
1254,1.906400,50,95.32,300,2
1255,2.122667,45,95.52,300,2
1256,1.795472,53,95.16,300,2
1257,1.833077,52,95.32,300,2
1258,1.826923,52,95.00,300,2
1259,1.987500,48,95.40,300,2
1260,1.830769,52,95.20,300,2
1261,1.698571,56,95.12,300,2
1262,1.485625,64,95.08,300,2
1263,1.835385,52,95.44,300,2
1264,1.982500,48,95.16,300,2
1265,2.209302,43,95.00,300,2
1266,1.700000,56,95.20,300,2
1267,1.670175,57,95.20,300,2
1268,1.585333,60,95.12,300,2
1269,2.022128,47,95.04,300,2
1270,1.417910,67,95.00,300,2
1271,1.798491,53,95.32,300,2
1272,1.668070,57,95.08,300,2
1273,1.668070,57,95.08,300,2
1274,1.702857,56,95.36,300,2
1275,1.797736,53,95.28,300,2
1276,1.982500,48,95.16,300,2
1277,1.668772,57,95.12,300,2
1278,2.026383,47,95.24,300,2
1279,1.864314,51,95.08,300,2
1280,1.760741,54,95.08,300,2
1281,2.066087,46,95.04,300,2
1282,1.941224,49,95.12,300,2
1283,1.642759,58,95.28,300,2
1284,1.904800,50,95.24,300,2
1285,1.795472,53,95.16,300,2
1286,1.830000,52,95.16,300,2
1287,1.900800,50,95.04,300,2
1288,1.982500,48,95.16,300,2
1289,1.728727,55,95.08,300,2
1290,1.942857,49,95.20,300,2
1291,1.902400,50,95.12,300,2
1292,1.798491,53,95.32,300,2
1293,1.612203,59,95.12,300,2
1294,1.901600,50,95.08,300,2
1295,1.532903,62,95.04,300,2
1296,1.831538,52,95.24,300,2
1297,1.637931,58,95.00,300,2
1298,1.945306,49,95.32,300,2
1299,1.900800,50,95.04,300,2
1300,1.669474,57,95.16,300,2
1301,2.070435,46,95.24,300,2
1302,1.908800,50,95.44,300,2
1303,1.644138,58,95.36,300,2
1304,1.762222,54,95.16,300,2
1305,2.022979,47,95.08,300,2
1306,1.762963,54,95.20,300,2
1307,1.730909,55,95.20,300,2
1308,2.022979,47,95.08,300,2
1309,1.699286,56,95.16,300,2
1310,1.826923,52,95.00,300,2
1311,1.762222,54,95.16,300,2
1312,1.640690,58,95.16,300,2
1313,1.728727,55,95.08,300,2
1314,1.792453,53,95.00,300,2
1315,2.026383,47,95.24,300,2
1316,2.027234,47,95.28,300,2
1317,1.900000,50,95.00,300,2
1318,1.641379,58,95.20,300,2
1319,1.798491,53,95.32,300,2
1320,2.218605,43,95.40,300,2
1321,1.697857,56,95.08,300,2
1322,1.701429,56,95.28,300,2
1323,1.792453,53,95.00,300,2
1324,2.021277,47,95.00,300,2
1325,2.112889,45,95.08,300,2
1326,1.759259,54,95.00,300,2
1327,1.610169,59,95.00,300,2
1328,1.734545,55,95.40,300,2
1329,1.941224,49,95.12,300,2
1330,1.359429,70,95.16,300,2
1331,1.828462,52,95.08,300,2
1332,1.759259,54,95.00,300,2
1333,1.867451,51,95.24,300,2
1334,1.866667,51,95.20,300,2
1335,1.702143,56,95.32,300,2
1336,2.264762,42,95.12,300,2
1337,1.907200,50,95.36,300,2
1338,1.873725,51,95.56,300,2
1339,1.610847,59,95.04,300,2
1340,1.730909,55,95.20,300,2
1341,1.463385,65,95.12,300,2
1342,1.765926,54,95.36,300,2
1343,2.030638,47,95.44,300,2
1344,1.701429,56,95.28,300,2
1345,1.993333,48,95.68,300,2
1346,1.735273,55,95.44,300,2
1347,1.702143,56,95.32,300,2
1348,1.827692,52,95.04,300,2
1349,1.828462,52,95.08,300,2
1350,1.534839,62,95.16,300,2
1351,2.022979,47,95.08,300,2
1352,1.826923,52,95.00,300,2
1353,1.610169,59,95.00,300,2
1354,1.486875,64,95.16,300,2
1355,1.868235,51,95.28,300,2
1356,1.401176,68,95.28,300,2
1357,1.938776,49,95.00,300,2
1358,1.901600,50,95.08,300,2
1359,1.796226,53,95.20,300,2
1360,1.938776,49,95.00,300,2
1361,1.900000,50,95.00,300,2
1362,1.939592,49,95.04,300,2
1363,1.612881,59,95.16,300,2
1364,1.832308,52,95.28,300,2
1365,1.588667,60,95.32,300,2
1366,1.827692,52,95.04,300,2
1367,1.585333,60,95.12,300,2
1368,2.022979,47,95.08,300,2
1369,1.536774,62,95.28,300,2
1370,1.697857,56,95.08,300,2
1371,1.485000,64,95.04,300,2
1372,2.029787,47,95.40,300,2
1373,1.727273,55,95.00,300,2
1374,1.980833,48,95.08,300,2
1375,1.985000,48,95.28,300,2
1376,1.584000,60,95.04,300,2
1377,2.217674,43,95.36,300,2
1378,1.908000,50,95.40,300,2
1379,1.760741,54,95.08,300,2
1380,1.696429,56,95.00,300,2
1381,1.668772,57,95.12,300,2
1382,1.762222,54,95.16,300,2
1383,1.397059,68,95.00,300,2
1384,1.669474,57,95.16,300,2
1385,2.066957,46,95.08,300,2
1386,1.584667,60,95.08,300,2
1387,1.641379,58,95.20,300,2
1388,1.763704,54,95.24,300,2
1389,1.828462,52,95.08,300,2
1390,2.022979,47,95.08,300,2
1391,1.986667,48,95.36,300,2
1392,1.940408,49,95.08,300,2
1393,1.674386,57,95.44,300,2
1394,1.796226,53,95.20,300,2
1395,1.761481,54,95.12,300,2
1396,1.938776,49,95.00,300,2
1397,1.640000,58,95.12,300,2
1398,1.514286,63,95.40,300,2
1399,1.759259,54,95.00,300,2
1400,1.759259,54,95.00,300,2
1401,1.839231,52,95.64,300,2
1402,1.909600,50,95.48,300,2
1403,1.510476,63,95.16,300,2
1404,1.830769,52,95.20,300,2
1405,1.644828,58,95.40,300,2
1406,1.793208,53,95.04,300,2
1407,1.762222,54,95.16,300,2
1408,1.982500,48,95.16,300,2
1409,1.759259,54,95.00,300,2
1410,2.120000,45,95.40,300,2
1411,1.903200,50,95.16,300,2
1412,1.833846,52,95.36,300,2
1413,1.727273,55,95.00,300,2
1414,1.538710,62,95.40,300,2
1415,1.697143,56,95.04,300,2
1416,1.944490,49,95.28,300,2
1417,2.026383,47,95.24,300,2
1418,1.980000,48,95.04,300,2
1419,1.981667,48,95.12,300,2
1420,1.981667,48,95.12,300,2
1421,1.902400,50,95.12,300,2
1422,1.668772,57,95.12,300,2
1423,1.796226,53,95.20,300,2
1424,1.700000,56,95.20,300,2
1425,1.537419,62,95.32,300,2
1426,1.644828,58,95.40,300,2
1427,1.863529,51,95.04,300,2
1428,1.906400,50,95.32,300,2
1429,1.734545,55,95.40,300,2
1430,1.584667,60,95.08,300,2
1431,1.612881,59,95.16,300,2
1432,2.021277,47,95.00,300,2
1433,1.666667,57,95.00,300,2
1434,1.583333,60,95.00,300,2
1435,1.486250,64,95.12,300,2
1436,1.830769,52,95.20,300,2
1437,1.698571,56,95.12,300,2
1438,1.989167,48,95.48,300,2
1439,1.727273,55,95.00,300,2
1440,1.761481,54,95.12,300,2
1441,1.669474,57,95.16,300,2
1442,1.616271,59,95.36,300,2
1443,1.943673,49,95.24,300,2
1444,1.586667,60,95.20,300,2
1445,1.533548,62,95.08,300,2
1446,2.068696,46,95.16,300,2
1447,1.584667,60,95.08,300,2
1448,1.802264,53,95.52,300,2
1449,1.669474,57,95.16,300,2
1450,2.067826,46,95.12,300,2
1451,1.485000,64,95.04,300,2
1452,1.642069,58,95.24,300,2
1453,1.871373,51,95.44,300,2
1454,1.762963,54,95.20,300,2
1455,1.831538,52,95.24,300,2
1456,1.985833,48,95.32,300,2
1457,1.646207,58,95.48,300,2
1458,1.802264,53,95.52,300,2
1459,1.829231,52,95.12,300,2
1460,1.939592,49,95.04,300,2
1461,1.669474,57,95.16,300,2
1462,1.979167,48,95.00,300,2
1463,1.901600,50,95.08,300,2
1464,1.793208,53,95.04,300,2
1465,1.733091,55,95.32,300,2
1466,2.065217,46,95.00,300,2
1467,1.768148,54,95.48,300,2
1468,1.865882,51,95.16,300,2
1469,1.801509,53,95.48,300,2
1470,1.762222,54,95.16,300,2
1471,1.767407,54,95.44,300,2
1472,1.979167,48,95.00,300,2
1473,2.021277,47,95.00,300,2
1474,1.727273,55,95.00,300,2
1475,1.612203,59,95.12,300,2
1476,1.585333,60,95.12,300,2
1477,1.641379,58,95.20,300,2
1478,1.868235,51,95.28,300,2
1479,1.510476,63,95.16,300,2
1480,1.611525,59,95.08,300,2
1481,1.727273,55,95.00,300,2
1482,1.587333,60,95.24,300,2
1483,1.697857,56,95.08,300,2
1484,1.696429,56,95.00,300,2
1485,1.832308,52,95.28,300,2
1486,1.793962,53,95.08,300,2
1487,1.862745,51,95.00,300,2
1488,2.115556,45,95.20,300,2
1489,1.829231,52,95.12,300,2
1490,1.793962,53,95.08,300,2
1491,1.796226,53,95.20,300,2
1492,1.702143,56,95.32,300,2
1493,2.026383,47,95.24,300,2
1494,1.982500,48,95.16,300,2
1495,1.764444,54,95.28,300,2
1496,1.642069,58,95.24,300,2
1497,1.862745,51,95.00,300,2
1498,1.696429,56,95.00,300,2
1499,1.765185,54,95.32,300,2
1500,1.700714,56,95.24,300,2
1501,1.668772,57,95.12,300,2
1502,1.641379,58,95.20,300,2
1503,1.584000,60,95.04,300,2
1504,1.485625,64,95.08,300,2
1505,1.761481,54,95.12,300,2
1506,1.669474,57,95.16,300,2
1507,1.840000,52,95.68,300,2
1508,1.985000,48,95.28,300,2
1509,1.792453,53,95.00,300,2
1510,1.558689,61,95.08,300,2
1511,1.941224,49,95.12,300,2
1512,1.903200,50,95.16,300,2
1513,1.980000,48,95.04,300,2
1514,1.902400,50,95.12,300,2
1515,1.832308,52,95.28,300,2
1516,1.696429,56,95.00,300,2
1517,1.827692,52,95.04,300,2
1518,1.584000,60,95.04,300,2
1519,1.864314,51,95.08,300,2
1520,1.942041,49,95.16,300,2
1521,1.761481,54,95.12,300,2
1522,2.073043,46,95.36,300,2
1523,1.485000,64,95.04,300,2
1524,1.826923,52,95.00,300,2
1525,1.900000,50,95.00,300,2
1526,1.639310,58,95.08,300,2
1527,1.612203,59,95.12,300,2
1528,1.358857,70,95.12,300,2
1529,1.940408,49,95.08,300,2
1530,1.728727,55,95.08,300,2
1531,1.792453,53,95.00,300,2
1532,1.901600,50,95.08,300,2
1533,1.558033,61,95.04,300,2
1534,1.702857,56,95.36,300,2
1535,1.901600,50,95.08,300,2
1536,1.761481,54,95.12,300,2
1537,1.828462,52,95.08,300,2
1538,1.441212,66,95.12,300,2
1539,1.638621,58,95.04,300,2
1540,1.642069,58,95.24,300,2
1541,1.637931,58,95.00,300,2
1542,1.766667,54,95.40,300,2
1543,2.021277,47,95.00,300,2
1544,1.829231,52,95.12,300,2
1545,1.610169,59,95.00,300,2
1546,1.829231,52,95.12,300,2
1547,1.734545,55,95.40,300,2
1548,1.796226,53,95.20,300,2
1549,1.867451,51,95.24,300,2
1550,1.698571,56,95.12,300,2
1551,1.901600,50,95.08,300,2
1552,1.868235,51,95.28,300,2
1553,1.668070,57,95.08,300,2
1554,1.731636,55,95.24,300,2
1555,1.979167,48,95.00,300,2
1556,1.420896,67,95.20,300,2
1557,2.022128,47,95.04,300,2
1558,1.870588,51,95.40,300,2
1559,1.946939,49,95.40,300,2
1560,1.699286,56,95.16,300,2
1561,1.700000,56,95.20,300,2
1562,1.865098,51,95.12,300,2
1563,1.532258,62,95.00,300,2
1564,1.769630,54,95.56,300,2
1565,1.670877,57,95.24,300,2
1566,2.027234,47,95.28,300,2
1567,1.829231,52,95.12,300,2
1568,2.071304,46,95.28,300,2
1569,1.900000,50,95.00,300,2
1570,1.761481,54,95.12,300,2
1571,1.698571,56,95.12,300,2
1572,1.638621,58,95.04,300,2
1573,1.793208,53,95.04,300,2
1574,1.669474,57,95.16,300,2
1575,1.440000,66,95.04,300,2
1576,1.828462,52,95.08,300,2
1577,2.160000,44,95.04,300,2
1578,1.763704,54,95.24,300,2
1579,1.488125,64,95.24,300,2
1580,1.828462,52,95.08,300,2
1581,1.730909,55,95.20,300,2
1582,1.562623,61,95.32,300,2
1583,1.643448,58,95.32,300,2
1584,1.511746,63,95.24,300,2
1585,1.836923,52,95.52,300,2
1586,2.022128,47,95.04,300,2
1587,2.022979,47,95.08,300,2
1588,1.763704,54,95.24,300,2
1589,1.611525,59,95.08,300,2
1590,1.800000,53,95.40,300,2
1591,1.637931,58,95.00,300,2
1592,1.642069,58,95.24,300,2
1593,1.939592,49,95.04,300,2
1594,1.834615,52,95.40,300,2
1595,1.869020,51,95.32,300,2
1596,2.072174,46,95.32,300,2
1597,1.611525,59,95.08,300,2
1598,1.728727,55,95.08,300,2
1599,2.029787,47,95.40,300,2
1600,1.670877,57,95.24,300,2
1601,1.794717,53,95.12,300,2
1602,1.829231,52,95.12,300,2
1603,1.697143,56,95.04,300,2
1604,1.700000,56,95.20,300,2
1605,1.730182,55,95.16,300,2
1606,1.638621,58,95.04,300,2
